,id,obs_id,alt,choice,male,age,protest,know_onshore_plan,instruction,AHI,neighbour101,neighbour11_100,nb_seen_turbines,D_S,D_M,D_L,d_beach,d_to_Bornholm,d_to_Moen,d_to_Anholt,d_to_Jammerbugt,d_to_Vesterhavet,power3,power1_5,power0_75,dist12,dist18,dist50,ondist,cost,project_loc
1726,19034,2140,1,True,True,22,False,False,3,1,False,False,0,0.0,0.0,0.0,11.0968505348086,999.0,173.542605497517,184.747836913904,272.593944489453,244.008462873593,False,False,False,False,False,False,False,0,anholt
1727,19034,2140,0,False,True,22,False,False,3,1,False,True,0,0.0,0.0,0.0,11.0968505348086,999.0,173.542605497517,184.747836913904,272.593944489453,244.008462873593,False,True,False,False,False,False,True,0,bornholm
1728,19253,2161,0,False,False,33,True,False,5,7,False,False,0,0.0,0.0,0.0,3.38241437359022,999.0,129.494322807029,347.07928811211696,434.925395687663,406.339914071805,True,False,False,False,False,False,False,0,bornholm
1729,19253,2161,1,True,False,33,True,False,5,7,False,False,0,0.0,0.0,0.0,3.38241437359022,999.0,129.494322807029,347.07928811211696,434.925395687663,406.339914071805,False,False,False,True,False,False,False,100,vesterhavet
1730,19253,2162,0,False,False,33,True,False,5,7,False,True,0,0.0,0.0,0.0,3.38241437359022,999.0,129.494322807029,347.07928811211696,434.925395687663,406.339914071805,False,False,False,False,False,False,True,50,bornholm
1731,19253,2162,1,True,False,33,True,False,5,7,False,False,0,0.0,0.0,0.0,3.38241437359022,999.0,129.494322807029,347.07928811211696,434.925395687663,406.339914071805,False,False,False,True,False,False,False,300,bornholm
1732,19253,2163,1,True,False,33,True,False,5,7,False,False,0,0.0,0.0,0.0,3.38241437359022,999.0,129.494322807029,347.07928811211696,434.925395687663,406.339914071805,False,False,False,True,False,False,False,600,bornholm
1733,19253,2163,0,False,False,33,True,False,5,7,False,False,0,0.0,0.0,0.0,3.38241437359022,999.0,129.494322807029,347.07928811211696,434.925395687663,406.339914071805,False,False,False,False,False,False,True,600,bornholm
1734,19253,2164,0,False,False,33,True,False,5,7,False,True,0,0.0,0.0,0.0,3.38241437359022,999.0,129.494322807029,347.07928811211696,434.925395687663,406.339914071805,True,False,False,False,False,False,False,1200,bornholm
1735,19253,2164,1,True,False,33,True,False,5,7,False,False,0,0.0,0.0,0.0,3.38241437359022,999.0,129.494322807029,347.07928811211696,434.925395687663,406.339914071805,False,False,False,False,True,False,False,50,jammerbugt
1736,19285,2169,0,False,True,39,True,False,6,8,True,False,0,0.014396577895387503,0.005758631158155001,0.0,13.27563060398,999.0,328.24564686193,103.496140124606,123.04679319845,93.1751876785992,False,True,False,False,False,False,True,100,bornholm
1737,19285,2169,1,True,True,39,True,False,6,8,False,False,0,0.014396577895387503,0.005758631158155001,0.0,13.27563060398,999.0,328.24564686193,103.496140124606,123.04679319845,93.1751876785992,False,False,False,False,True,False,False,0,anholt
1738,19285,2170,1,True,True,39,True,False,6,8,False,False,0,0.014396577895387503,0.005758631158155001,0.0,13.27563060398,999.0,328.24564686193,103.496140124606,123.04679319845,93.1751876785992,False,False,False,False,False,False,False,100,moen
1739,19285,2170,0,False,True,39,True,False,6,8,False,False,0,0.014396577895387503,0.005758631158155001,0.0,13.27563060398,999.0,328.24564686193,103.496140124606,123.04679319845,93.1751876785992,False,False,False,False,False,False,False,50,bornholm
1740,19285,2171,1,True,True,39,True,False,6,8,False,False,0,0.014396577895387503,0.005758631158155001,0.0,13.27563060398,999.0,328.24564686193,103.496140124606,123.04679319845,93.1751876785992,False,False,False,True,False,False,False,1200,moen
1741,19285,2171,0,False,True,39,True,False,6,8,False,False,0,0.014396577895387503,0.005758631158155001,0.0,13.27563060398,999.0,328.24564686193,103.496140124606,123.04679319845,93.1751876785992,True,False,False,False,False,False,False,600,bornholm
1742,19285,2172,0,False,True,39,True,False,6,8,True,False,0,0.014396577895387503,0.005758631158155001,0.0,13.27563060398,999.0,328.24564686193,103.496140124606,123.04679319845,93.1751876785992,True,False,False,False,False,False,True,600,bornholm
1743,19285,2172,1,True,True,39,True,False,6,8,False,False,0,0.014396577895387503,0.005758631158155001,0.0,13.27563060398,999.0,328.24564686193,103.496140124606,123.04679319845,93.1751876785992,False,False,False,False,False,True,False,100,jammerbugt
1744,19352,2177,0,False,True,51,True,False,6,8,False,True,0,0.011872790059113859,0.08904592544335393,0.0,24.2114423666332,999.0,322.926731476338,121.894536302719,123.382236787166,103.58333955944701,True,False,False,False,False,False,True,300,bornholm
1745,19352,2177,1,True,True,51,True,False,6,8,False,False,0,0.011872790059113859,0.08904592544335393,0.0,24.2114423666332,999.0,322.926731476338,121.894536302719,123.382236787166,103.58333955944701,False,False,False,False,False,False,False,1200,jammerbugt
1746,19352,2178,1,True,True,51,True,False,6,8,False,False,0,0.011872790059113859,0.08904592544335393,0.0,24.2114423666332,999.0,322.926731476338,121.894536302719,123.382236787166,103.58333955944701,False,False,False,True,False,False,False,0,vesterhavet
1747,19352,2178,0,False,True,51,True,False,6,8,False,False,0,0.011872790059113859,0.08904592544335393,0.0,24.2114423666332,999.0,322.926731476338,121.894536302719,123.382236787166,103.58333955944701,False,False,False,False,False,False,False,0,bornholm
1748,19352,2179,1,True,True,51,True,False,6,8,False,False,0,0.011872790059113859,0.08904592544335393,0.0,24.2114423666332,999.0,322.926731476338,121.894536302719,123.382236787166,103.58333955944701,False,False,False,False,True,False,False,0,moen
1749,19352,2179,0,False,True,51,True,False,6,8,False,True,0,0.011872790059113859,0.08904592544335393,0.0,24.2114423666332,999.0,322.926731476338,121.894536302719,123.382236787166,103.58333955944701,False,False,False,False,False,False,False,100,bornholm
1750,19352,2180,1,True,True,51,True,False,6,8,False,False,0,0.011872790059113859,0.08904592544335393,0.0,24.2114423666332,999.0,322.926731476338,121.894536302719,123.382236787166,103.58333955944701,False,False,False,True,False,False,False,600,bornholm
1751,19352,2180,0,False,True,51,True,False,6,8,True,False,0,0.011872790059113859,0.08904592544335393,0.0,24.2114423666332,999.0,322.926731476338,121.894536302719,123.382236787166,103.58333955944701,False,True,False,False,False,False,True,1200,bornholm
1752,19591,2193,1,True,True,33,True,False,4,8,False,False,0,0.03437510862795897,0.0,0.0,3.3236599099947797,999.0,232.124014968823,130.211580123182,217.312079554869,188.72659793901002,False,False,False,True,False,False,False,100,vesterhavet
1753,19591,2193,0,False,True,33,True,False,4,8,False,False,0,0.03437510862795897,0.0,0.0,3.3236599099947797,999.0,232.124014968823,130.211580123182,217.312079554869,188.72659793901002,True,False,False,False,False,False,False,0,bornholm
1754,19591,2194,0,False,True,33,True,False,4,8,False,True,0,0.03437510862795897,0.0,0.0,3.3236599099947797,999.0,232.124014968823,130.211580123182,217.312079554869,188.72659793901002,False,False,False,False,False,False,True,50,bornholm
1755,19591,2194,1,True,True,33,True,False,4,8,False,False,0,0.03437510862795897,0.0,0.0,3.3236599099947797,999.0,232.124014968823,130.211580123182,217.312079554869,188.72659793901002,False,False,False,True,False,False,False,300,bornholm
1756,19591,2195,1,True,True,33,True,False,4,8,False,False,0,0.03437510862795897,0.0,0.0,3.3236599099947797,999.0,232.124014968823,130.211580123182,217.312079554869,188.72659793901002,False,False,False,True,False,False,False,600,bornholm
1757,19591,2195,0,False,True,33,True,False,4,8,False,False,0,0.03437510862795897,0.0,0.0,3.3236599099947797,999.0,232.124014968823,130.211580123182,217.312079554869,188.72659793901002,False,False,False,False,False,False,True,600,bornholm
1758,19591,2196,1,True,True,33,True,False,4,8,False,False,0,0.03437510862795897,0.0,0.0,3.3236599099947797,999.0,232.124014968823,130.211580123182,217.312079554869,188.72659793901002,False,False,False,False,True,False,False,50,jammerbugt
1759,19591,2196,0,False,True,33,True,False,4,8,False,True,0,0.03437510862795897,0.0,0.0,3.3236599099947797,999.0,232.124014968823,130.211580123182,217.312079554869,188.72659793901002,True,False,False,False,False,False,False,1200,bornholm
1760,19726,2201,0,False,False,49,True,False,6,7,False,True,0,0.0,0.0,0.0,3.04614356260974,999.0,245.90702359366801,125.19149196610499,205.685994451273,177.708979072516,False,True,False,False,False,False,False,1200,bornholm
1761,19726,2201,1,True,False,49,True,False,6,7,False,False,0,0.0,0.0,0.0,3.04614356260974,999.0,245.90702359366801,125.19149196610499,205.685994451273,177.708979072516,False,False,False,True,False,False,False,100,moen
1762,19726,2202,1,True,False,49,True,False,6,7,False,False,0,0.0,0.0,0.0,3.04614356260974,999.0,245.90702359366801,125.19149196610499,205.685994451273,177.708979072516,False,False,False,False,False,True,False,50,anholt
1763,19726,2202,0,False,False,49,True,False,6,7,False,False,0,0.0,0.0,0.0,3.04614356260974,999.0,245.90702359366801,125.19149196610499,205.685994451273,177.708979072516,True,False,False,False,False,False,True,50,bornholm
1764,19726,2203,0,False,False,49,True,False,6,7,False,True,0,0.0,0.0,0.0,3.04614356260974,999.0,245.90702359366801,125.19149196610499,205.685994451273,177.708979072516,False,True,False,False,False,False,True,50,bornholm
1765,19726,2203,1,True,False,49,True,False,6,7,False,False,0,0.0,0.0,0.0,3.04614356260974,999.0,245.90702359366801,125.19149196610499,205.685994451273,177.708979072516,False,False,False,False,True,False,False,600,jammerbugt
1766,19726,2204,1,True,False,49,True,False,6,7,False,False,0,0.0,0.0,0.0,3.04614356260974,999.0,245.90702359366801,125.19149196610499,205.685994451273,177.708979072516,False,False,False,False,False,False,False,300,moen
1767,19726,2204,0,False,False,49,True,False,6,7,True,False,0,0.0,0.0,0.0,3.04614356260974,999.0,245.90702359366801,125.19149196610499,205.685994451273,177.708979072516,False,False,False,False,False,False,False,300,bornholm
1768,19810,2209,1,True,True,24,False,False,3,1,False,False,0,0.0,0.0,0.0,4.2777073304198305,999.0,168.616369655892,190.624547072112,278.47065464766104,249.885173031801,False,False,False,False,True,False,False,0,moen
1769,19810,2209,0,False,True,24,False,False,3,1,False,True,0,0.0,0.0,0.0,4.2777073304198305,999.0,168.616369655892,190.624547072112,278.47065464766104,249.885173031801,False,True,False,False,False,False,False,600,bornholm
1770,19810,2210,0,False,True,24,False,False,3,1,False,False,0,0.0,0.0,0.0,4.2777073304198305,999.0,168.616369655892,190.624547072112,278.47065464766104,249.885173031801,False,False,False,False,False,False,True,300,bornholm
1771,19810,2210,1,True,True,24,False,False,3,1,False,False,0,0.0,0.0,0.0,4.2777073304198305,999.0,168.616369655892,190.624547072112,278.47065464766104,249.885173031801,False,False,False,False,False,True,False,300,vesterhavet
1772,19810,2211,0,True,True,24,False,False,3,1,True,False,0,0.0,0.0,0.0,4.2777073304198305,999.0,168.616369655892,190.624547072112,278.47065464766104,249.885173031801,False,True,False,False,False,False,True,0,bornholm
1773,19810,2211,1,False,True,24,False,False,3,1,False,False,0,0.0,0.0,0.0,4.2777073304198305,999.0,168.616369655892,190.624547072112,278.47065464766104,249.885173031801,False,False,False,True,False,False,False,1200,jammerbugt
1774,19810,2212,1,False,True,24,False,False,3,1,False,False,0,0.0,0.0,0.0,4.2777073304198305,999.0,168.616369655892,190.624547072112,278.47065464766104,249.885173031801,False,False,False,False,False,False,False,300,bornholm
1775,19810,2212,0,True,True,24,False,False,3,1,False,True,0,0.0,0.0,0.0,4.2777073304198305,999.0,168.616369655892,190.624547072112,278.47065464766104,249.885173031801,True,False,False,False,False,False,False,50,bornholm
1776,20047,2217,0,False,False,35,False,True,2,8,False,True,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,True,False,False,False,False,False,600,bornholm
1777,20047,2217,1,True,False,35,False,True,2,8,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,False,True,False,False,0,moen
1778,20047,2218,1,True,False,35,False,True,2,8,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,False,False,True,False,300,vesterhavet
1779,20047,2218,0,False,False,35,False,True,2,8,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,False,False,False,True,300,bornholm
1780,20047,2219,0,True,False,35,False,True,2,8,True,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,True,False,False,False,False,True,0,bornholm
1781,20047,2219,1,False,False,35,False,True,2,8,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,True,False,False,False,1200,jammerbugt
1782,20047,2220,0,True,False,35,False,True,2,8,False,True,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,True,False,False,False,False,False,False,50,bornholm
1783,20047,2220,1,False,False,35,False,True,2,8,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,False,False,False,False,300,bornholm
1784,20063,2225,1,False,True,41,False,False,5,5,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,False,False,False,False,1200,jammerbugt
1785,20063,2225,0,True,True,41,False,False,5,5,False,True,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,True,False,False,False,False,False,True,300,bornholm
1786,20063,2226,1,True,True,41,False,False,5,5,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,True,False,False,False,0,vesterhavet
1787,20063,2226,0,False,True,41,False,False,5,5,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,False,False,False,False,0,bornholm
1788,20063,2227,0,False,True,41,False,False,5,5,False,True,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,False,False,False,False,100,bornholm
1789,20063,2227,1,True,True,41,False,False,5,5,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,False,True,False,False,0,moen
1790,20063,2228,0,False,True,41,False,False,5,5,True,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,True,False,False,False,False,True,1200,bornholm
1791,20063,2228,1,True,True,41,False,False,5,5,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,True,False,False,False,600,bornholm
1792,20093,2233,0,True,True,56,False,False,5,8,False,True,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,True,False,False,False,False,False,False,0,bornholm
1793,20093,2233,1,False,True,56,False,False,5,8,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,False,True,False,False,50,moen
1794,20093,2234,0,False,True,56,False,False,5,8,True,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,False,False,False,True,1200,bornholm
1795,20093,2234,1,True,True,56,False,False,5,8,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,False,False,False,False,300,vesterhavet
1796,20093,2235,0,True,True,56,False,False,5,8,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,False,False,False,True,1200,bornholm
1797,20093,2235,1,False,True,56,False,False,5,8,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,True,False,False,False,1200,anholt
1798,20093,2236,1,False,True,56,False,False,5,8,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,False,False,False,False,False,True,False,100,bornholm
1799,20093,2236,0,True,True,56,False,False,5,8,False,False,0,0.07004396963795605,0.03183816801725275,0.022286717612076925,20.109094166972998,999.0,298.85802093425605,60.7459628379688,228.564558165793,198.692952645941,True,False,False,False,False,False,False,0,bornholm
1800,20123,2241,0,True,True,35,False,False,6,6,False,True,0,0.0,0.0,0.0,0.932084358773537,999.0,114.19852044394901,335.36436625339996,423.210473828946,394.624992213089,False,True,False,False,False,False,False,600,bornholm
1801,20123,2241,1,False,True,35,False,False,6,6,False,False,0,0.0,0.0,0.0,0.932084358773537,999.0,114.19852044394901,335.36436625339996,423.210473828946,394.624992213089,False,False,False,False,True,False,False,0,moen
1802,20123,2242,0,False,True,35,False,False,6,6,False,False,0,0.0,0.0,0.0,0.932084358773537,999.0,114.19852044394901,335.36436625339996,423.210473828946,394.624992213089,False,False,False,False,False,False,True,300,bornholm
1803,20123,2242,1,True,True,35,False,False,6,6,False,False,0,0.0,0.0,0.0,0.932084358773537,999.0,114.19852044394901,335.36436625339996,423.210473828946,394.624992213089,False,False,False,False,False,True,False,300,vesterhavet
1804,20123,2243,0,True,True,35,False,False,6,6,True,False,0,0.0,0.0,0.0,0.932084358773537,999.0,114.19852044394901,335.36436625339996,423.210473828946,394.624992213089,False,True,False,False,False,False,True,0,bornholm
1805,20123,2243,1,False,True,35,False,False,6,6,False,False,0,0.0,0.0,0.0,0.932084358773537,999.0,114.19852044394901,335.36436625339996,423.210473828946,394.624992213089,False,False,False,True,False,False,False,1200,jammerbugt
1806,20123,2244,1,False,True,35,False,False,6,6,False,False,0,0.0,0.0,0.0,0.932084358773537,999.0,114.19852044394901,335.36436625339996,423.210473828946,394.624992213089,False,False,False,False,False,False,False,300,bornholm
1807,20123,2244,0,True,True,35,False,False,6,6,False,True,0,0.0,0.0,0.0,0.932084358773537,999.0,114.19852044394901,335.36436625339996,423.210473828946,394.624992213089,True,False,False,False,False,False,False,50,bornholm
1808,20223,2249,1,True,False,45,True,False,2,8,False,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,False,False,False,False,True,False,False,0,anholt
1809,20223,2249,0,False,False,45,True,False,2,8,True,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,False,True,False,False,False,False,True,100,bornholm
1810,20223,2250,1,True,False,45,True,False,2,8,False,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,False,False,False,False,False,False,False,100,moen
1811,20223,2250,0,False,False,45,True,False,2,8,False,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,False,False,False,False,False,False,False,50,bornholm
1812,20223,2251,1,True,False,45,True,False,2,8,False,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,False,False,False,True,False,False,False,1200,moen
1813,20223,2251,0,False,False,45,True,False,2,8,False,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,True,False,False,False,False,False,False,600,bornholm
1814,20223,2252,0,False,False,45,True,False,2,8,True,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,True,False,False,False,False,False,True,600,bornholm
1815,20223,2252,1,True,False,45,True,False,2,8,False,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,False,False,False,False,False,True,False,100,jammerbugt
1816,20237,2257,0,False,True,50,True,False,2,5,False,True,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,True,False,False,False,False,False,False,0,bornholm
1817,20237,2257,1,True,True,50,True,False,2,5,False,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,False,False,False,False,True,False,False,50,moen
1818,20237,2258,1,True,True,50,True,False,2,5,False,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,False,False,False,False,False,False,False,300,vesterhavet
1819,20237,2258,0,False,True,50,True,False,2,5,True,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,False,False,False,False,False,False,True,1200,bornholm
1820,20237,2259,0,False,True,50,True,False,2,5,False,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,False,False,False,False,False,False,True,1200,bornholm
1821,20237,2259,1,True,True,50,True,False,2,5,False,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,False,False,False,True,False,False,False,1200,anholt
1822,20237,2260,0,False,True,50,True,False,2,5,False,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,True,False,False,False,False,False,False,0,bornholm
1823,20237,2260,1,True,True,50,True,False,2,5,False,False,0,0.0,0.0,0.0,3.14404230471015,999.0,133.63948293668898,354.80532874614,442.65143632168605,414.065954705829,False,False,False,False,False,True,False,100,bornholm
1824,20439,2281,0,False,True,66,False,True,4,3,True,False,0,0.15514001769843422,0.0,0.0,1.98697111055396,999.0,395.64194002911,109.082677281195,120.032103517997,77.3758262944752,True,False,False,False,False,False,True,300,bornholm
1825,20439,2281,1,True,True,66,False,True,4,3,False,False,0,0.15514001769843422,0.0,0.0,1.98697111055396,999.0,395.64194002911,109.082677281195,120.032103517997,77.3758262944752,False,False,False,False,False,False,False,600,anholt
1826,20439,2282,1,True,True,66,False,True,4,3,False,False,0,0.15514001769843422,0.0,0.0,1.98697111055396,999.0,395.64194002911,109.082677281195,120.032103517997,77.3758262944752,False,False,False,False,False,True,False,1200,jammerbugt
1827,20439,2282,0,False,True,66,False,True,4,3,True,False,0,0.15514001769843422,0.0,0.0,1.98697111055396,999.0,395.64194002911,109.082677281195,120.032103517997,77.3758262944752,False,True,False,False,False,False,False,600,bornholm
1828,20439,2283,1,False,True,66,False,True,4,3,False,False,0,0.15514001769843422,0.0,0.0,1.98697111055396,999.0,395.64194002911,109.082677281195,120.032103517997,77.3758262944752,False,False,False,False,False,True,False,50,anholt
1829,20439,2283,0,True,True,66,False,True,4,3,False,False,0,0.15514001769843422,0.0,0.0,1.98697111055396,999.0,395.64194002911,109.082677281195,120.032103517997,77.3758262944752,False,False,False,False,False,False,False,100,bornholm
1830,20439,2284,1,False,True,66,False,True,4,3,False,False,0,0.15514001769843422,0.0,0.0,1.98697111055396,999.0,395.64194002911,109.082677281195,120.032103517997,77.3758262944752,False,False,False,False,False,False,False,50,bornholm
1831,20439,2284,0,True,True,66,False,True,4,3,False,False,0,0.15514001769843422,0.0,0.0,1.98697111055396,999.0,395.64194002911,109.082677281195,120.032103517997,77.3758262944752,True,False,False,False,False,False,True,100,bornholm
1832,20542,2297,1,False,False,34,False,True,6,4,False,False,0,0.0,0.0,0.0,1.03040011275024,999.0,336.25103837996596,148.601724841416,113.070217424287,99.0405423536255,False,False,False,False,False,False,False,600,anholt
1833,20542,2297,0,True,False,34,False,True,6,4,True,False,0,0.0,0.0,0.0,1.03040011275024,999.0,336.25103837996596,148.601724841416,113.070217424287,99.0405423536255,True,False,False,False,False,False,True,300,bornholm
1834,20542,2298,1,False,False,34,False,True,6,4,False,False,0,0.0,0.0,0.0,1.03040011275024,999.0,336.25103837996596,148.601724841416,113.070217424287,99.0405423536255,False,False,False,False,False,True,False,1200,jammerbugt
1835,20542,2298,0,True,False,34,False,True,6,4,True,False,0,0.0,0.0,0.0,1.03040011275024,999.0,336.25103837996596,148.601724841416,113.070217424287,99.0405423536255,False,True,False,False,False,False,False,600,bornholm
1836,20542,2299,1,True,False,34,False,True,6,4,False,False,0,0.0,0.0,0.0,1.03040011275024,999.0,336.25103837996596,148.601724841416,113.070217424287,99.0405423536255,False,False,False,False,False,True,False,50,anholt
1837,20542,2299,0,False,False,34,False,True,6,4,False,False,0,0.0,0.0,0.0,1.03040011275024,999.0,336.25103837996596,148.601724841416,113.070217424287,99.0405423536255,False,False,False,False,False,False,False,100,bornholm
1838,20542,2300,0,True,False,34,False,True,6,4,False,False,0,0.0,0.0,0.0,1.03040011275024,999.0,336.25103837996596,148.601724841416,113.070217424287,99.0405423536255,True,False,False,False,False,False,True,100,bornholm
1839,20542,2300,1,False,False,34,False,True,6,4,False,False,0,0.0,0.0,0.0,1.03040011275024,999.0,336.25103837996596,148.601724841416,113.070217424287,99.0405423536255,False,False,False,False,False,False,False,50,bornholm
1840,20546,2305,0,True,True,35,True,False,4,8,False,True,0,0.017354398341449914,0.0,0.0,4.11232473507763,999.0,302.615095031262,173.631862040343,302.609328977637,273.060999672856,True,False,False,False,False,False,True,300,bornholm
1841,20546,2305,1,False,True,35,True,False,4,8,False,False,0,0.017354398341449914,0.0,0.0,4.11232473507763,999.0,302.615095031262,173.631862040343,302.609328977637,273.060999672856,False,False,False,False,False,False,False,1200,jammerbugt
1842,20546,2306,0,True,True,35,True,False,4,8,False,False,0,0.017354398341449914,0.0,0.0,4.11232473507763,999.0,302.615095031262,173.631862040343,302.609328977637,273.060999672856,False,False,False,False,False,False,False,0,bornholm
1843,20546,2306,1,False,True,35,True,False,4,8,False,False,0,0.017354398341449914,0.0,0.0,4.11232473507763,999.0,302.615095031262,173.631862040343,302.609328977637,273.060999672856,False,False,False,True,False,False,False,0,vesterhavet
1844,20546,2307,1,False,True,35,True,False,4,8,False,False,0,0.017354398341449914,0.0,0.0,4.11232473507763,999.0,302.615095031262,173.631862040343,302.609328977637,273.060999672856,False,False,False,False,True,False,False,0,moen
1845,20546,2307,0,True,True,35,True,False,4,8,False,True,0,0.017354398341449914,0.0,0.0,4.11232473507763,999.0,302.615095031262,173.631862040343,302.609328977637,273.060999672856,False,False,False,False,False,False,False,100,bornholm
1846,20546,2308,0,True,True,35,True,False,4,8,True,False,0,0.017354398341449914,0.0,0.0,4.11232473507763,999.0,302.615095031262,173.631862040343,302.609328977637,273.060999672856,False,True,False,False,False,False,True,1200,bornholm
1847,20546,2308,1,False,True,35,True,False,4,8,False,False,0,0.017354398341449914,0.0,0.0,4.11232473507763,999.0,302.615095031262,173.631862040343,302.609328977637,273.060999672856,False,False,False,True,False,False,False,600,bornholm
1848,20557,2313,1,False,True,36,False,False,2,3,False,False,0,0.017354398341449914,0.0,0.0,4.11232473507763,999.0,302.615095031262,173.631862040343,302.609328977637,273.060999672856,False,False,False,False,False,False,False,600,anholt
1849,20557,2313,0,True,True,36,False,False,2,3,True,False,0,0.017354398341449914,0.0,0.0,4.11232473507763,999.0,302.615095031262,173.631862040343,302.609328977637,273.060999672856,True,False,False,False,False,False,True,300,bornholm
